timestamp;rssi1;rssi2;rssi3;rssi4;rssi5;rssi6;rssi7;rssi8;
19:56:56.093;-80;-80;-80;-55.5;-80;-80;-80;-80
19:56:56.437;-80;-80;-80;-54.5;-80;-80;-80;-80
19:56:56.828;-80;-80;-80;-54.5;-80;-80;-80;-80
19:56:58.640;-80;-80;-80;-55;-80;-80;-80;-80
19:56:58.921;-80;-80;-80;-55;-80;-80;-80;-80
19:57:01.359;-80;-80;-80;-54;-80;-80;-80;-80
19:57:01.437;-80;-80;-80;-54;-80;-80;-80;-80
19:57:01.656;-80;-80;-80;-54;-80;-80;-80;-80
19:57:01.906;-80;-80;-80;-54;-80;-80;-80;-80
19:57:08.093;-80;-80;-80;-54;-80;-80;-80;-80
19:57:08.328;-80;-80;-80;-54.5;-80;-80;-80;-80
19:57:08.640;-80;-80;-80;-54.5;-80;-80;-80;-80
19:57:25.671;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:27.062;-80;-55.5;-80;-80;-80;-80;-80;-80
19:57:27.296;-80;-53;-80;-80;-80;-80;-80;-80
19:57:27.578;-80;-58;-80;-80;-80;-80;-80;-80
19:57:27.578;-80;-80;-56.5;-80;-80;-80;-80;-80
19:57:27.828;-80;-54.5;-80;-80;-80;-80;-80;-80
19:57:27.828;-80;-80;-59;-80;-80;-80;-80;-80
19:57:27.937;-80;-80;-55.5;-80;-80;-80;-80;-80
19:57:28.046;-80;-52;-80;-80;-80;-80;-80;-80
19:57:28.187;-80;-80;-52;-80;-80;-80;-80;-80
19:57:28.296;-80;-53;-80;-80;-80;-80;-80;-80
19:57:28.437;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:28.609;-80;-53;-80;-80;-80;-80;-80;-80
19:57:28.609;-80;-80;-50;-80;-80;-80;-80;-80
19:57:28.687;-80;-80;-49.5;-80;-80;-80;-80;-80
19:57:28.843;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:28.843;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:28.937;-80;-80;-52;-80;-80;-80;-80;-80
19:57:29.062;-80;-51.5;-80;-80;-80;-80;-80;-80
19:57:29.187;-80;-80;-52.5;-80;-80;-80;-80;-80
19:57:29.312;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:29.437;-80;-80;-52.5;-80;-80;-80;-80;-80
19:57:29.593;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:29.687;-80;-80;-52;-80;-80;-80;-80;-80
19:57:29.875;-80;-52;-80;-80;-80;-80;-80;-80
19:57:29.875;-80;-80;-50.5;-80;-80;-80;-80;-80
19:57:29.937;-80;-80;-50.5;-80;-80;-80;-80;-80
19:57:30.125;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:30.187;-80;-80;-52.5;-80;-80;-80;-80;-80
19:57:30.343;-80;-53;-80;-80;-80;-80;-80;-80
19:57:30.343;-80;-80;-49;-80;-80;-80;-80;-80
19:57:30.437;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:30.437;-80;-80;-50;-80;-80;-80;-80;-80
19:57:30.625;-80;-80;-50;-80;-80;-80;-80;-80
19:57:30.687;-80;-53;-80;-80;-80;-80;-80;-80
19:57:30.843;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:30.937;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:31.078;-80;-80;-52.5;-80;-80;-80;-80;-80
19:57:31.187;-80;-54;-80;-80;-80;-80;-80;-80
19:57:31.312;-80;-80;-50;-80;-80;-80;-80;-80
19:57:31.531;-80;-54;-80;-80;-80;-80;-80;-80
19:57:31.562;-80;-54;-80;-80;-80;-80;-80;-80
19:57:31.562;-80;-80;-50.5;-80;-80;-80;-80;-80
19:57:31.781;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:31.781;-80;-80;-56;-80;-80;-80;-80;-80
19:57:32.062;-80;-54;-80;-80;-80;-80;-80;-80
19:57:32.062;-80;-80;-53.5;-80;-80;-80;-80;-80
19:57:32.187;-80;-80;-53;-80;-80;-80;-80;-80
19:57:32.343;-80;-52;-80;-80;-80;-80;-80;-80
19:57:32.437;-80;-80;-55;-80;-80;-80;-80;-80
19:57:32.609;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:32.687;-80;-50.5;-80;-80;-80;-80;-80;-80
19:57:32.937;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:32.890;-80;-80;-50.5;-80;-80;-80;-80;-80
19:57:33.015;-80;-53;-80;-80;-80;-80;-80;-80
19:57:33.015;-80;-80;-53;-80;-80;-80;-80;-80
19:57:33.296;-80;-52;-80;-80;-80;-80;-80;-80
19:57:33.296;-80;-80;-54;-80;-80;-80;-80;-80
19:57:33.562;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:33.562;-80;-80;-52;-80;-80;-80;-80;-80
19:57:33.796;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:33.796;-80;-80;-52;-80;-80;-80;-80;-80
19:57:34.046;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:34.046;-80;-80;-51;-80;-80;-80;-80;-80
19:57:34.187;-80;-80;-51;-80;-80;-80;-80;-80
19:57:34.312;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:34.312;-80;-80;-52;-80;-80;-80;-80;-80
19:57:34.437;-80;-80;-52.5;-80;-80;-80;-80;-80
19:57:34.546;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:34.546;-80;-80;-52.5;-80;-80;-80;-80;-80
19:57:34.687;-80;-80;-51;-80;-80;-80;-80;-80
19:57:34.843;-80;-54;-80;-80;-80;-80;-80;-80
19:57:34.843;-80;-80;-54;-80;-80;-80;-80;-80
19:57:35.031;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:35.031;-80;-80;-52;-80;-80;-80;-80;-80
19:57:35.187;-80;-80;-52;-80;-80;-80;-80;-80
19:57:35.296;-80;-53;-80;-80;-80;-80;-80;-80
19:57:35.437;-80;-80;-51;-80;-80;-80;-80;-80
19:57:35.578;-80;-53;-80;-80;-80;-80;-80;-80
19:57:35.687;-80;-80;-52;-80;-80;-80;-80;-80
19:57:35.828;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:35.937;-80;-80;-51;-80;-80;-80;-80;-80
19:57:36.078;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:36.187;-80;-80;-51;-80;-80;-80;-80;-80
19:57:36.328;-80;-53;-80;-80;-80;-80;-80;-80
19:57:36.437;-80;-80;-50.5;-80;-80;-80;-80;-80
19:57:36.625;-80;-53;-80;-80;-80;-80;-80;-80
19:57:36.687;-80;-80;-51;-80;-80;-80;-80;-80
19:57:36.828;-80;-80;-51;-80;-80;-80;-80;-80
19:57:36.953;-80;-53;-80;-80;-80;-80;-80;-80
19:57:36.953;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:37.140;-80;-80;-48.5;-80;-80;-80;-80;-80
19:57:37.312;-80;-53;-80;-80;-80;-80;-80;-80
19:57:37.312;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:37.531;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:37.531;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:37.781;-80;-53;-80;-80;-80;-80;-80;-80
19:57:37.781;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:37.937;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:38.062;-80;-53;-80;-80;-80;-80;-80;-80
19:57:38.062;-80;-80;-57;-80;-80;-80;-80;-80
19:57:38.203;-80;-54;-80;-80;-80;-80;-80;-80
19:57:38.312;-80;-53;-80;-80;-80;-80;-80;-80
19:57:38.312;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:38.437;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:38.546;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:38.546;-80;-80;-54;-80;-80;-80;-80;-80
19:57:38.687;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:38.765;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:38.765;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:38.906;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:38.937;-80;-53;-80;-80;-80;-80;-80;-80
19:57:39.109;-80;-80;-54;-80;-80;-80;-80;-80
19:57:39.187;-80;-50.5;-80;-80;-80;-80;-80;-80
19:57:39.328;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:39.328;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:39.437;-80;-53;-80;-80;-80;-80;-80;-80
19:57:39.500;-80;-53;-80;-80;-80;-80;-80;-80
19:57:39.500;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:39.515;-80;-80;-52;-80;-80;-80;-80;-80
19:57:39.703;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:39.828;-80;-80;-52;-80;-80;-80;-80;-80
19:57:39.937;-80;-54;-80;-80;-80;-80;-80;-80
19:57:40.093;-80;-80;-51;-80;-80;-80;-80;-80
19:57:40.093;-80;-80;-51;-80;-80;-80;-80;-80
19:57:40.187;-80;-53;-80;-80;-80;-80;-80;-80
19:57:40.187;-80;-80;-51;-80;-80;-80;-80;-80
19:57:40.343;-80;-80;-52.5;-80;-80;-80;-80;-80
19:57:40.437;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:40.500;-80;-80;-52.5;-80;-80;-80;-80;-80
19:57:40.671;-80;-53;-80;-80;-80;-80;-80;-80
19:57:40.843;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:40.937;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:41.078;-80;-80;-52;-80;-80;-80;-80;-80
19:57:41.171;-80;-53;-80;-80;-80;-80;-80;-80
19:57:41.171;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:41.328;-80;-80;-52;-80;-80;-80;-80;-80
19:57:41.437;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:41.437;-80;-80;-55.5;-80;-80;-80;-80;-80
19:57:41.578;-80;-80;-52;-80;-80;-80;-80;-80
19:57:41.687;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:41.687;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:41.812;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:41.937;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:41.937;-80;-80;-54;-80;-80;-80;-80;-80
19:57:42.093;-80;-54.5;-80;-80;-80;-80;-80;-80
19:57:42.093;-80;-80;-54;-80;-80;-80;-80;-80
19:57:42.187;-80;-54.5;-80;-80;-80;-80;-80;-80
19:57:42.187;-80;-80;-51;-80;-80;-80;-80;-80
19:57:42.328;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:42.437;-80;-53;-80;-80;-80;-80;-80;-80
19:57:42.437;-80;-80;-52;-80;-80;-80;-80;-80
19:57:42.578;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:42.687;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:42.765;-80;-80;-52.5;-80;-80;-80;-80;-80
19:57:42.921;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:43.046;-80;-80;-52;-80;-80;-80;-80;-80
19:57:43.046;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:43.187;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:43.281;-80;-80;-51;-80;-80;-80;-80;-80
19:57:43.406;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:43.593;-80;-80;-53.5;-80;-80;-80;-80;-80
19:57:43.687;-80;-53;-80;-80;-80;-80;-80;-80
19:57:43.828;-80;-80;-49.5;-80;-80;-80;-80;-80
19:57:43.937;-80;-53;-80;-80;-80;-80;-80;-80
19:57:43.937;-80;-80;-52;-80;-80;-80;-80;-80
19:57:44.078;-80;-80;-52.5;-80;-80;-80;-80;-80
19:57:44.187;-80;-53;-80;-80;-80;-80;-80;-80
19:57:44.187;-80;-80;-51;-80;-80;-80;-80;-80
19:57:44.359;-80;-80;-51;-80;-80;-80;-80;-80
19:57:44.437;-80;-53;-80;-80;-80;-80;-80;-80
19:57:44.437;-80;-80;-50.5;-80;-80;-80;-80;-80
19:57:44.593;-80;-53;-80;-80;-80;-80;-80;-80
19:57:44.593;-80;-80;-50.5;-80;-80;-80;-80;-80
19:57:44.687;-80;-53;-80;-80;-80;-80;-80;-80
19:57:44.687;-80;-80;-52;-80;-80;-80;-80;-80
19:57:44.859;-80;-53;-80;-80;-80;-80;-80;-80
19:57:44.859;-80;-80;-51.5;-80;-80;-80;-80;-80
19:57:44.937;-80;-53.5;-80;-80;-80;-80;-80;-80
19:57:45.078;-80;-80;-55;-80;-80;-80;-80;-80
19:57:45.187;-80;-53;-80;-80;-80;-80;-80;-80
19:57:45.328;-80;-80;-52;-80;-80;-80;-80;-80
19:57:45.437;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:45.437;-80;-80;-50.5;-80;-80;-80;-80;-80
19:57:45.625;-80;-80;-50;-80;-80;-80;-80;-80
19:57:45.687;-80;-53;-80;-80;-80;-80;-80;-80
19:57:45.843;-80;-80;-51;-80;-80;-80;-80;-80
19:57:45.843;-80;-80;-51;-80;-80;-80;-80;-80
19:57:45.937;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:46.078;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:46.078;-80;-80;-51;-80;-80;-80;-80;-80
19:57:46.187;-80;-52;-80;-80;-80;-80;-80;-80
19:57:46.359;-80;-80;-49.5;-80;-80;-80;-80;-80
19:57:46.437;-80;-52.5;-80;-80;-80;-80;-80;-80
19:57:46.609;-80;-80;-50.5;-80;-80;-80;-80;-80
19:57:46.687;-80;-53;-80;-80;-80;-80;-80;-80
19:57:46.687;-80;-80;-51;-80;-80;-80;-80;-80
19:57:46.937;-80;-53;-80;-80;-80;-80;-80;-80
