timestamp	rssi1	rssi2	rssi3	rssi4	rssi5	rssi6	rssi7	rssi8
2018-05-31 21:25:52.687	-49.5	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:52.937	-48	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:53.187	-48.5	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:53.437	-49	-58	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:53.687	-48	-60.5	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:53.937	-49	-58.5	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:54.187	-49	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:54.437	-45	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:54.437	-49	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:54.687	-48	-59	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:54.937	-50	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:55.187	-50	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:55.437	-49	-63	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:55.687	-46.5	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:55.937	-48.5	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:56.187	-45.5	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:56.437	-45.5	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:56.703	-50	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:56.937	-47.5	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:57.187	-46	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:57.437	-49.5	-58.5	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:57.687	-48	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:57.937	-49.5	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:58.187	-50.5	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:58.437	-48	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:58.687	-48	-55.5	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:58.937	-48.5	-59.5	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:59.187	-48.5	-63.5	-80	-80	-80	-80	-80	-80
2018-05-31 21:25:59.437	-48.5	-80	-80	-80	-80	-80	-80	-80
