timestamp;rssi1;rssi2;rssi3;rssi4;rssi5;rssi6;rssi7;rssi8
22:13:30.765;-62.5;-80;-61;-80;-80;-80;-80;-80
22:13:31.000;-61.5;-80;-58;-80;-80;-80;-80;-80
22:13:31.500;-60;-80;-58.5;-80;-80;-80;-80;-80
22:13:31.765;-61.5;-80;-80;-80;-80;-80;-80;-80
22:13:32.000;-57.5;-80;-80;-80;-80;-80;-80;-80
22:13:32.250;-60;-80;-80;-80;-80;-80;-80;-80
22:13:32.500;-61.5;-80;-58.5;-80;-80;-80;-80;-80
22:13:36.750;-63;-80;-80;-80;-80;-80;-80;-80
22:13:37.750;-59;-80;-80;-80;-80;-80;-80;-80
22:13:39.500;-60.5;-80;-80;-80;-80;-80;-80;-80
22:13:41.765;-62;-80;-80;-80;-80;-80;-80;-80
22:13:42.000;-62;-80;-80;-80;-80;-80;-80;-80
22:13:46.000;-67;-80;-80;-80;-80;-80;-80;-80
22:13:46.250;-63.5;-80;-80;-80;-80;-80;-80;-80
22:13:48.781;-60;-80;-80;-80;-80;-80;-80;-80
22:13:49.500;-62;-80;-80;-80;-80;-80;-80;-80
22:13:51.515;-62;-80;-80;-80;-80;-80;-80;-80
22:13:52.000;-59;-80;-80;-80;-80;-80;-80;-80
22:13:56.250;-67.5;-80;-62.5;-80;-80;-80;-80;-80
22:13:57.000;-64;-80;-80;-80;-80;-80;-80;-80
22:13:59.500;-62.5;-80;-80;-80;-80;-80;-80;-80
22:14:01.000;-62.5;-80;-80;-80;-80;-80;-80;-80
22:14:02.265;-61.5;-80;-80;-80;-80;-80;-80;-80
22:14:06.765;-64;-80;-80;-80;-80;-80;-80;-80
22:14:07.515;-61;-80;-58.5;-80;-80;-80;-80;-80
22:14:08.000;-61.5;-80;-61;-80;-80;-80;-80;-80
22:14:10.000;-64.5;-80;-61.5;-80;-80;-80;-80;-80
22:14:11.515;-63.5;-80;-80;-80;-80;-80;-80;-80
22:14:12.250;-62.5;-80;-80;-80;-80;-80;-80;-80
22:14:12.750;-61;-80;-80;-80;-80;-80;-80;-80
22:14:13.250;-62;-80;-80;-80;-80;-80;-80;-80
22:14:13.500;-63.5;-80;-80;-80;-80;-80;-80;-80
22:14:16.265;-63.5;-80;-80;-80;-80;-80;-80;-80
22:14:16.750;-64;-80;-80;-80;-80;-80;-80;-80
22:14:17.500;-64;-80;-80;-80;-80;-80;-80;-80
22:14:18.765;-58.5;-80;-80;-80;-80;-80;-80;-80
22:14:20.265;-63.5;-80;-61.5;-80;-80;-80;-80;-80
