timestamp;rssi1;rssi2;rssi3;rssi4;rssi5;rssi6;rssi7;rssi8
22:20:13.781;-67.5;-80;-80;-80;-80;-80;-80;-80
22:20:14.515;-68.5;-80;-80;-80;-80;-80;-80;-80
22:20:15.765;-58.5;-80;-80;-68.5;-80;-80;-80;-80
22:20:16.015;-69.5;-80;-80;-80;-80;-80;-80;-80
22:20:20.765;-65;-80;-63.5;-80;-80;-80;-80;-80
22:20:22.015;-70.5;-80;-80;-65.5;-80;-80;-80;-80
22:20:23.015;-62;-80;-80;-80;-80;-80;-80;-80
22:20:25.031;-65.5;-80;-80;-80;-80;-80;-80;-80
22:20:25.265;-60.5;-80;-80;-80;-80;-80;-80;-80
22:20:26.265;-66.5;-80;-80;-80;-80;-80;-80;-80
22:20:27.015;-60.5;-64.5;-80;-80;-80;-80;-80;-80
22:20:28.265;-63.5;-80;-80;-80;-80;-80;-80;-80
22:20:29.015;-66;-80;-80;-80;-80;-80;-80;-80
22:20:31.015;-57;-80;-62.5;-80;-80;-80;-80;-80
22:20:33.781;-69;-80;-80;-68;-80;-80;-80;-80
22:20:35.515;-60;-62.5;-80;-80;-80;-80;-80;-80
22:20:36.031;-61.5;-80;-80;-80;-80;-80;-80;-80
22:20:37.015;-60.5;-80;-80;-66.5;-80;-80;-80;-80
22:20:38.265;-63.5;-80;-66.5;-80;-80;-80;-80;-80
22:20:38.515;-60;-80;-80;-80;-80;-80;-80;-80
22:20:38.765;-60;-80;-80;-80;-80;-80;-80;-80
22:20:39.265;-65.5;-80;-80;-80;-80;-80;-80;-80
22:20:39.765;-60.5;-80;-80;-80;-80;-80;-80;-80
22:20:40.765;-61;-80;-80;-80;-80;-80;-80;-80
22:20:42.015;-66;-80;-80;-65;-80;-80;-80;-80
22:20:42.765;-64;-80;-80;-80;-80;-80;-80;-80
22:20:44.265;-68;-80;-80;-80;-80;-80;-80;-80
22:20:46.015;-64;-80;-80;-80;-80;-80;-80;-80
22:20:47.531;-60;-80;-61.5;-80;-80;-80;-80;-80
22:20:48.281;-61;-80;-80;-80;-80;-80;-80;-80
22:20:51.015;-56.5;-65.5;-80;-80;-80;-80;-80;-80
22:20:51.265;-65.5;-80;-80;-80;-80;-80;-80;-80
22:20:51.765;-69.5;-80;-80;-80;-80;-80;-80;-80
22:20:52.765;-69;-80;-80;-80;-80;-80;-80;-80
22:20:53.781;-65.5;-80;-80;-80;-80;-80;-80;-80
22:20:55.765;-60.5;-80;-80;-80;-80;-80;-80;-80
22:20:56.015;-60.5;-80;-80;-80;-80;-80;-80;-80
22:20:56.765;-69;-80;-80;-80;-80;-80;-80;-80
22:20:57.015;-67;-80;-80;-80;-80;-80;-80;-80
22:20:57.515;-58.5;-80;-61.5;-80;-80;-80;-80;-80
22:20:58.015;-69;-80;-80;-80;-80;-80;-80;-80
22:20:58.265;-59.5;-80;-80;-80;-80;-80;-80;-80
22:20:58.515;-63;-80;-80;-80;-80;-80;-80;-80
22:20:58.765;-61.5;-80;-62;-80;-80;-80;-80;-80
22:20:59.015;-60;-63;-80;-80;-80;-80;-80;-80
22:20:59.265;-67.5;-80;-80;-80;-80;-80;-80;-80
22:21:01.281;-56.5;-80;-80;-80;-80;-80;-80;-80
22:21:01.515;-60.5;-80;-80;-80;-80;-80;-80;-80
22:21:03.031;-63.5;-80;-80;-65.5;-80;-80;-80;-80
22:21:03.281;-63.5;-80;-80;-80;-80;-80;-80;-80
