timestamp;rssi1;rssi2;rssi3;rssi4;rssi5;rssi6;rssi7;rssi8
22:12:12.750;-51.5;-80;-80;-80;-80;-80;-80;-80
22:12:13.000;-52;-80;-80;-80;-80;-80;-80;-80
22:12:13.250;-45;-80;-80;-80;-80;-80;-80;-80
22:12:13.500;-49;-80;-80;-80;-80;-80;-80;-80
22:12:13.750;-48.5;-80;-80;-80;-80;-80;-80;-80
22:12:14.000;-45;-80;-80;-80;-80;-80;-80;-80
22:12:14.250;-51;-80;-80;-80;-80;-80;-80;-80
22:12:14.515;-48.5;-61.5;-80;-80;-80;-80;-80;-80
22:12:14.750;-51;-80;-80;-80;-80;-80;-80;-80
22:12:15.015;-50;-80;-80;-80;-80;-80;-80;-80
22:12:15.250;-48;-80;-80;-80;-80;-80;-80;-80
22:12:15.500;-47.5;-61;-80;-80;-80;-80;-80;-80
22:12:15.750;-48;-80;-80;-80;-80;-80;-80;-80
22:12:16.000;-46;-80;-80;-80;-80;-80;-80;-80
22:12:16.250;-52;-80;-80;-80;-80;-80;-80;-80
22:12:16.500;-52;-80;-80;-80;-80;-80;-80;-80
22:12:16.765;-52;-80;-80;-80;-80;-80;-80;-80
22:12:17.015;-47;-80;-80;-80;-80;-80;-80;-80
22:12:17.265;-51;-80;-80;-80;-80;-80;-80;-80
22:12:17.500;-50;-80;-80;-80;-80;-80;-80;-80
22:12:17.750;-47;-80;-80;-80;-80;-80;-80;-80
22:12:18.000;-48;-80;-80;-80;-80;-80;-80;-80
22:12:18.265;-48;-80;-80;-80;-80;-80;-80;-80
22:12:18.500;-50;-80;-80;-80;-80;-80;-80;-80
22:12:18.750;-45;-80;-80;-80;-80;-80;-80;-80
22:12:19.000;-49.5;-80;-80;-80;-80;-80;-80;-80
22:12:19.250;-51.5;-80;-80;-80;-80;-80;-80;-80
22:12:19.500;-51;-80;-80;-80;-80;-80;-80;-80
22:12:19.765;-48;-80;-80;-80;-80;-80;-80;-80
22:12:20.015;-48;-80;-80;-80;-80;-80;-80;-80
22:12:20.250;-52;-80;-80;-80;-80;-80;-80;-80
22:12:20.500;-47.5;-80;-80;-80;-80;-80;-80;-80
22:12:20.750;-47;-61;-61;-80;-80;-80;-80;-80
22:12:21.000;-47;-80;-80;-80;-80;-80;-80;-80
22:12:21.250;-47.5;-80;-80;-80;-80;-80;-80;-80
22:12:21.500;-52;-80;-80;-80;-80;-80;-80;-80
22:12:21.765;-49;-80;-80;-80;-80;-80;-80;-80
22:12:22.000;-50;-80;-80;-80;-80;-80;-80;-80
22:12:22.265;-51.5;-80;-80;-80;-80;-80;-80;-80
22:12:22.500;-48.5;-80;-80;-80;-80;-80;-80;-80
22:12:22.765;-51.5;-80;-80;-80;-80;-80;-80;-80
22:12:23.000;-51.5;-80;-80;-80;-80;-80;-80;-80
22:12:23.250;-51.5;-80;-80;-80;-80;-80;-80;-80
22:12:23.515;-44.5;-80;-80;-80;-80;-80;-80;-80
22:12:23.750;-48.5;-80;-80;-80;-80;-80;-80;-80
22:12:24.015;-48;-80;-80;-80;-80;-80;-80;-80
22:12:24.250;-51;-80;-80;-80;-80;-80;-80;-80
22:12:24.515;-49;-80;-80;-80;-80;-80;-80;-80
22:12:24.750;-49;-80;-80;-80;-80;-80;-80;-80
22:12:25.000;-50;-80;-80;-80;-80;-80;-80;-80
22:12:25.250;-50.5;-80;-80;-80;-80;-80;-80;-80
22:12:25.500;-48;-61.5;-80;-80;-80;-80;-80;-80
22:12:25.750;-48;-80;-62.5;-80;-80;-80;-80;-80
