timestamp	rssi1	rssi2	rssi3	rssi4	rssi5	rssi6	rssi7	rssi8
2018-05-31 21:24:47.171	-46.5	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:47.421	-46	-62.5	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:47.671	-49.5	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:47.937	-49	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:48.171	-48.5	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:48.421	-46	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:48.687	-49	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:48.937	-46.5	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:49.187	-49.5	-63.5	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:49.421	-46.5	-61.5	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:49.671	-48	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:49.921	-48	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:50.187	-49	-80	-60	-80	-80	-80	-80	-80
2018-05-31 21:24:50.421	-48.5	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:50.671	-48	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:50.921	-49	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:51.171	-46	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:51.421	-48	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:51.671	-47	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:51.937	-46	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:52.171	-47	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:52.421	-50	-80	-80	-80	-80	-80	-80	-80
2018-05-31 21:24:52.687	-47	-80	-80	-80	-80	-80	-80	-80
