timestamp;rssi1;rssi2;rssi3;rssi4;rssi5;rssi6;rssi7;rssi8
21:27:37.687;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:37.937;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:38.187;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:38.437;-50;-80;-80;-80;-80;-80;-80;-80
21:27:38.687;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:38.937;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:39.187;-49;-80;-80;-80;-80;-80;-80;-80
21:27:39.437;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:39.687;-49;-80;-80;-80;-80;-80;-80;-80
21:27:39.937;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:40.203;-46.5;-80;-80;-80;-80;-80;-80;-80
21:27:40.453;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:40.687;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:40.937;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:41.187;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:41.437;-49;-80;-80;-80;-80;-80;-80;-80
21:27:41.687;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:41.937;-51;-80;-80;-80;-80;-80;-80;-80
21:27:42.187;-50;-80;-80;-80;-80;-80;-80;-80
21:27:42.453;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:42.687;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:42.937;-49;-80;-80;-80;-80;-80;-80;-80
21:27:43.187;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:43.437;-45.5;-80;-80;-80;-80;-80;-80;-80
21:27:43.687;-49;-80;-80;-80;-80;-80;-80;-80
21:27:43.937;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:44.187;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:44.437;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:44.687;-49;-80;-80;-80;-80;-80;-80;-80
21:27:44.937;-49;-80;-80;-80;-80;-80;-80;-80
21:27:45.187;-50.5;-80;-80;-80;-80;-80;-80;-80
21:27:45.437;-49;-80;-80;-80;-80;-80;-80;-80
21:27:45.687;-50;-80;-80;-80;-80;-80;-80;-80
21:27:45.937;-48;-80;-80;-80;-80;-80;-80;-80
21:27:46.187;-50;-80;-80;-80;-80;-80;-80;-80
21:27:46.453;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:46.687;-49;-80;-80;-80;-80;-80;-80;-80
21:27:46.937;-49;-80;-80;-80;-80;-80;-80;-80
21:27:47.187;-49;-80;-80;-80;-80;-80;-80;-80
21:27:47.437;-46;-80;-80;-80;-80;-80;-80;-80
21:27:47.687;-50;-80;-80;-80;-80;-80;-80;-80
21:27:47.953;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:48.187;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:48.468;-51.5;-80;-80;-80;-80;-80;-80;-80
21:27:48.687;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:48.937;-50;-80;-80;-80;-80;-80;-80;-80
21:27:49.187;-49;-80;-80;-80;-80;-80;-80;-80
21:27:49.437;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:49.687;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:49.937;-50;-80;-80;-80;-80;-80;-80;-80
21:27:50.187;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:50.437;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:50.718;-49;-80;-80;-80;-80;-80;-80;-80
21:27:50.937;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:51.187;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:51.437;-49;-80;-80;-80;-80;-80;-80;-80
21:27:51.687;-46;-80;-80;-80;-80;-80;-80;-80
21:27:51.937;-50;-80;-80;-80;-80;-80;-80;-80
21:27:52.187;-50;-80;-80;-80;-80;-80;-80;-80
21:27:52.437;-49;-80;-80;-80;-80;-80;-80;-80
21:27:52.703;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:52.937;-49;-80;-80;-80;-80;-80;-80;-80
21:27:53.187;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:53.437;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:53.687;-49;-80;-80;-80;-80;-80;-80;-80
21:27:53.937;-45.5;-80;-80;-80;-80;-80;-80;-80
21:27:54.187;-49;-80;-80;-80;-80;-80;-80;-80
21:27:54.437;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:54.687;-46.5;-80;-80;-80;-80;-80;-80;-80
21:27:54.937;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:55.187;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:55.437;-51.5;-80;-80;-80;-80;-80;-80;-80
21:27:55.687;-50;-80;-80;-80;-80;-80;-80;-80
21:27:55.937;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:56.187;-48;-80;-80;-80;-80;-80;-80;-80
21:27:56.437;-50;-80;-80;-80;-80;-80;-80;-80
21:27:56.687;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:56.937;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:57.187;-46;-80;-80;-80;-80;-80;-80;-80
21:27:57.437;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:57.687;-50;-80;-80;-80;-80;-80;-80;-80
21:27:57.937;-48.5;-80;-80;-80;-80;-80;-80;-80
21:27:58.187;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:58.437;-51;-80;-80;-80;-80;-80;-80;-80
21:27:58.687;-51;-80;-80;-80;-80;-80;-80;-80
21:27:58.937;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:59.187;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:59.437;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:59.687;-49.5;-80;-80;-80;-80;-80;-80;-80
21:27:59.953;-49;-80;-80;-80;-80;-80;-80;-80
21:28:00.187;-49.5;-80;-80;-80;-80;-80;-80;-80
21:28:00.437;-49.5;-80;-80;-80;-80;-80;-80;-80
21:28:00.687;-48.5;-80;-80;-80;-80;-80;-80;-80
21:28:00.937;-49;-80;-80;-80;-80;-80;-80;-80
21:28:01.187;-49.5;-80;-80;-80;-80;-80;-80;-80
21:28:01.437;-49;-80;-80;-80;-80;-80;-80;-80
21:28:01.687;-48.5;-80;-80;-80;-80;-80;-80;-80
21:28:01.937;-48.5;-80;-80;-80;-80;-80;-80;-80
21:28:02.187;-50.5;-80;-80;-80;-80;-80;-80;-80
21:28:02.437;-50;-80;-80;-80;-80;-80;-80;-80
