timestamp;rssi1;rssi2;rssi3;rssi4;rssi5;rssi6;rssi7;rssi8;
19:24:20.312;-54;-80;-80;-80;-80;-80;-80;-80
19:24:20.312;-80;-80;-55.5;-80;-80;-80;-80;-80
19:24:20.312;-80;-80;-80;-58.5;-80;-80;-80;-80
19:24:20.375;-80;-80;-80;-57;-80;-80;-80;-80
19:24:20.546;-53.5;-80;-80;-80;-80;-80;-80;-80
19:24:20.546;-80;-80;-54;-80;-80;-80;-80;-80
19:24:20.546;-80;-80;-80;-58.5;-80;-80;-80;-80
19:24:20.625;-80;-80;-53.5;-80;-80;-80;-80;-80
19:24:20.796;-53;-80;-80;-80;-80;-80;-80;-80
19:24:20.796;-80;-80;-58;-80;-80;-80;-80;-80
19:24:20.796;-80;-80;-80;-57.5;-80;-80;-80;-80
19:24:20.875;-80;-80;-57.5;-80;-80;-80;-80;-80
19:24:20.875;-80;-80;-80;-59;-80;-80;-80;-80
19:24:21.062;-59.5;-80;-80;-80;-80;-80;-80;-80
19:24:21.062;-80;-80;-58;-80;-80;-80;-80;-80
19:24:21.125;-80;-80;-80;-58.5;-80;-80;-80;-80
19:24:21.312;-53.5;-80;-80;-80;-80;-80;-80;-80
19:24:21.312;-80;-61;-80;-80;-80;-80;-80;-80
19:24:21.312;-80;-80;-56.5;-80;-80;-80;-80;-80
19:24:21.312;-80;-80;-80;-57.5;-80;-80;-80;-80
19:24:21.375;-54.5;-80;-80;-80;-80;-80;-80;-80
19:24:21.375;-80;-80;-80;-58;-80;-80;-80;-80
19:24:21.531;-80;-80;-56.5;-80;-80;-80;-80;-80
19:24:21.546;-80;-80;-80;-58;-80;-80;-80;-80
19:24:21.640;-55;-80;-80;-80;-80;-80;-80;-80
19:24:21.640;-80;-80;-80;-59;-80;-80;-80;-80
19:24:21.781;-52;-80;-80;-80;-80;-80;-80;-80
19:24:21.781;-80;-80;-52.5;-80;-80;-80;-80;-80
19:24:21.781;-80;-80;-80;-56.5;-80;-80;-80;-80
19:24:21.875;-53;-80;-80;-80;-80;-80;-80;-80
19:24:21.875;-80;-80;-80;-58.5;-80;-80;-80;-80
19:24:22.078;-58.5;-80;-80;-80;-80;-80;-80;-80
19:24:22.078;-80;-61;-80;-80;-80;-80;-80;-80
19:24:22.078;-80;-80;-58;-80;-80;-80;-80;-80
19:24:22.078;-80;-80;-80;-58.5;-80;-80;-80;-80
19:24:22.140;-58.5;-80;-80;-80;-80;-80;-80;-80
19:24:22.312;-56.5;-80;-80;-80;-80;-80;-80;-80
19:24:22.312;-80;-80;-57;-80;-80;-80;-80;-80
19:24:22.312;-80;-80;-80;-57.5;-80;-80;-80;-80
19:24:22.375;-56;-80;-80;-80;-80;-80;-80;-80
19:24:22.531;-60;-80;-80;-80;-80;-80;-80;-80
19:24:22.531;-80;-80;-58.5;-80;-80;-80;-80;-80
19:24:22.531;-80;-80;-80;-59.5;-80;-80;-80;-80
19:24:22.625;-60;-80;-80;-80;-80;-80;-80;-80
19:24:22.734;-80;-80;-54;-80;-80;-80;-80;-80
19:24:22.734;-80;-80;-80;-58;-80;-80;-80;-80
