timestamp;rssi1;rssi2;rssi3;rssi4;rssi5;rssi6;rssi7;rssi8;
2018-05-31 21:35:23.187;-58;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:35:25.203;-60.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:35:29.437;-60;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:35:30.687;-60;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:35:32.187;-61;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:35:32.703;-60.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:35:35.437;-60.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:35:36.187;-58;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:35:37.937;-59.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:35:45.437;-60.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:35:47.687;-60;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:35:49.218;-60;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:35:52.453;-60.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:35:53.453;-59.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:35:58.437;-62;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:36:02.703;-60.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:36:09.703;-60;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:36:13.203;-58;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:36:13.953;-60;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:36:16.203;-60;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:36:18.703;-59.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:36:29.703;-60;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:36:29.953;-60;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:36:33.703;-60;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:36:36.453;-60.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:36:40.218;-59.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:36:43.203;-60.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:36:43.703;-60.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:36:53.453;-61.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:36:54.453;-60;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:37:03.953;-61;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:37:04.703;-58;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:37:14.203;-60.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:37:18.968;-59;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:37:19.953;-59.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:37:24.453;-60;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:37:26.953;-61;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:37:27.703;-58;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:37:30.703;-60;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:37:32.703;-59.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:37:34.203;-58.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:37:34.953;-60;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:37:51.203;-61;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:37:52.953;-59.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:37:54.703;-60;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:37:57.453;-58;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:38:02.953;-59.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:38:04.453;-58;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:38:14.453;-58.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:38:15.718;-59.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:38:18.468;-60;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:38:21.453;-60.5;-70;-70;-70;-70;-70;-70;-70
2018-05-31 21:38:28.203;-58;-70;-70;-70;-70;-70;-70;-70
timestamp;rssi1;rssi2;rssi3;rssi4;rssi5;rssi6;rssi7;rssi8;
